Handle,Title,Description,Vendor,Product Category,Type,Tags,Price,Status
zoned-dough-peppermint-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-dough-peppermint-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-dough-peppermint-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-dough-peppermint-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-dough-lavender-pillow,Zoned Dough Lavender Pillow,"<p data-mce-fragment=""1"">Experience unmatched support and comfort with the Zoned Dough Lavender Pillow. Its unique design provides targeted support where you need it most, while the infused lavender scent promotes relaxation and restful sleep. Wake up feeling rejuvenated and well-rested every morning with this revolutionary pillow.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillow,"Aromatherapy Pillow, Pillow, Zoned Pillow",0.0,active
zoned-dough-lavender-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-dough-lavender-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-dough-lavender-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-dough-lavender-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-dough-lavender-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-dough-lavender-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-dough-bamboo-charcoal-pillow,Zoned Dough Bamboo Charcoal Pillow,"<p data-mce-fragment=""1"">Discover the ultimate in comfort with our Zoned Dough Bamboo Charcoal Pillow. The bamboo cover offers a luxurious feel while the cooling technology keeps you comfortable and supported all night. Expertly designed for optimal airflow, this pillow provides the perfect blend of comfort and support for a restful sleep.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillow,"Aromatherapy Pillow, Charcoal Pillow, Pillow, Zoned Pillow",0.0,active
zoned-dough-bamboo-charcoal-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-dough-bamboo-charcoal-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-dough-bamboo-charcoal-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-dough-bamboo-charcoal-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-dough-bamboo-charcoal-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-dough-bamboo-charcoal-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-dough-bamboo-charcoal-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-activedough-peppermint-pillow,Zoned ActiveDough Peppermint Pillow,"<p data-mce-fragment=""1"">Expertly designed for the best night's sleep, the Zoned ActiveDough Peppermint Pillow combines zoned support with a comforting cradle. With the added benefit of a refreshing peppermint spritzer, this pillow provides optimal support and a soothing scent for a restful slumber.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillow,"ActiveDough Pillow, Aromatherapy Pillow, Pillow, Zoned Pillow",0.0,active
zoned-activedough-peppermint-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-activedough-peppermint-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-activedough-peppermint-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-activedough-peppermint-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-activedough-peppermint-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-activedough-lavender-pillow,Zoned ActiveDough Lavender Pillow,"<p data-mce-fragment=""1"">Enhance your sleep with our Zoned ActiveDough Lavender Pillow. Infused with natural lavender, it creates a calming and relaxing environment for a restful night's sleep. Complete the experience with our included lavender spritzer for an added touch of serenity. Sleep better, naturally.</p>",Malouf,Uncategorized,Pillow,"ActiveDough Pillow, Aromatherapy Pillow, Pillow, Zoned Pillow",0.0,active
zoned-activedough-lavender-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-activedough-lavender-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-activedough-lavender-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-activedough-lavender-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-activedough-lavender-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-activedough-bamboo-charcoal-pillow,Zoned ActiveDough Bamboo Charcoal Pillow,"<p data-mce-fragment=""1"">Expertly designed with zoned technology, the Zoned ActiveDough Bamboo Charcoal Pillow provides targeted neck support for a more comfortable and restful sleep. Its unique design promotes proper spinal alignment and relieves tension, making it the perfect choice for a healthier night's rest.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillow,"ActiveDough Pillow, Aromatherapy Pillow, Charcoal Pillow, Pillow, Zoned Pillow",0.0,active
zoned-activedough-bamboo-charcoal-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-activedough-bamboo-charcoal-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-activedough-bamboo-charcoal-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-activedough-bamboo-charcoal-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-activedough-bamboo-charcoal-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-peppermint-pillow,Shoulder Zoned Dough Peppermint Pillow,"<p data-mce-fragment=""1"">Designed specifically for side sleepers, the Shoulder Zoned Dough Peppermint Pillow provides optimal support and comfort while you rest. With its unique zoned design, this pillow targets pressure points and helps alleviate neck and shoulder pain. The infused peppermint scent also promotes relaxation for a better night's sleep.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillow,"Aromatherapy Pillow, Pillow, Shoulder Pillow, Zoned Pillow",0.0,active
shoulder-zoned-dough-peppermint-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-peppermint-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-peppermint-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-peppermint-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-peppermint-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-peppermint-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-peppermint-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-peppermint-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-peppermint-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-lavender-pillow,Shoulder Zoned Dough Lavender Pillow,"<p data-mce-fragment=""1"">As a product expert, I recommend the Shoulder Zoned Dough Lavender Pillow for side sleepers. The zoned design provides optimal support and alignment for the shoulders, leading to a more comfortable and restful sleep. The added infusion of lavender promotes relaxation and deeper sleep.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillow,"Aromatherapy Pillow, Pillow, Shoulder Pillow, Zoned Pillow",0.0,active
shoulder-zoned-dough-lavender-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-lavender-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-lavender-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-lavender-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-lavender-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-lavender-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-lavender-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-lavender-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-bamboo-charcoal-pillow,Shoulder Zoned Dough Bamboo Charcoal Pillow,"<p data-mce-fragment=""1"">Experience unparalleled comfort while you sleep with our Shoulder Zoned Dough Bamboo Charcoal Pillow. Our side sleeper pillow is designed with unique zones that cater to your individual needs, providing optimal support and alignment for a restful night's sleep. Wake up feeling refreshed and rejuvenated every morning.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillow,"Aromatherapy Pillow, Charcoal Pillow, Pillow, Shoulder Pillow, Zoned Pillow",0.0,active
shoulder-zoned-dough-bamboo-charcoal-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-bamboo-charcoal-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-bamboo-charcoal-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-bamboo-charcoal-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-bamboo-charcoal-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
universal-heavy-duty-bed-frame,Universal Heavy Duty Bed Frame,"<p data-mce-fragment=""1"">Experience maximum durability with our Universal Heavy Duty Bed Frame. Crafted from strong steel, this frame is built to last. Plus, it conveniently adjusts from a twin to king size, making it the perfect fit for any bedroom. Trust in superior quality and versatility for your sleeping needs.</p>",Malouf,Furniture > Beds & Accessories > Beds & Bed Frames,Frame,Frame,0.0,active
universal-heavy-duty-bed-frame,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
universal-heavy-duty-bed-frame,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
universal-heavy-duty-bed-frame,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
universal-heavy-duty-bed-frame,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
universal-heavy-duty-bed-frame,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
blackwell-headboard,Blackwell Headboard,"<p data-mce-fragment=""1"">Expertly crafted in a sleek and modern design, the Blackwell Headboard adds a touch of sophistication to any bedroom. Its sleek and contemporary style is perfect for those seeking a clean and minimalistic look. With its versatility and timeless appeal, this headboard is the perfect addition to any modern home.</p>",Malouf,Furniture,Headboard,"Furniture, Headboard",0.0,active
blackwell-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
blackwell-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
blackwell-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
blackwell-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
blackwell-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
blackwell-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
blackwell-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
blackwell-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
scoresby-headboard,Scoresby Headboard,"<p data-mce-fragment=""1"">Enhance the look of your bedroom with the Scoresby Headboard. This modern headboard adds a sleek and stylish touch to any bed, giving your space a contemporary feel. With its clean lines and minimalist design, the Scoresby Headboard is a perfect addition to your bedroom decor.</p>",Malouf,Uncategorized,Headboard,"Furniture, Headboard",0.0,active
scoresby-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
scoresby-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
scoresby-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
scoresby-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
scoresby-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
scoresby-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
scoresby-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
scoresby-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
carlisle-headboard,Carlisle Headboard,"<p data-mce-fragment=""1"">Experience the next level of modern, minimalist style with the Carlisle Headboard. Crafted with sleek lines and a sleek design, this headboard brings a contemporary touch to any bedroom. Enjoy the benefits of a clean, sophisticated aesthetic that promotes a sense of calm and order in your space.</p>",Malouf,Furniture,Headboard,"Furniture, Headboard",0.0,active
carlisle-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
carlisle-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
carlisle-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
carlisle-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
carlisle-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
carlisle-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
carlisle-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
carlisle-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
hennessy-headboard,Hennessy Headboard,"<p data-mce-fragment=""1"">Add a touch of modern minimalism to your bedroom with the Hennessy Headboard. Crafted with sleek lines and a minimalist design, this headboard provides a stylish focal point for your bed. Transform your bedroom into a contemporary oasis with the Hennessy Headboard.</p>",Malouf,Furniture,Headboard,"Furniture, Headboard",0.0,active
hennessy-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
hennessy-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
hennessy-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
hennessy-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
hennessy-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
hennessy-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
hennessy-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
hennessy-headboard,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
storage-base,Storage Base,"<p data-mce-fragment=""1"">Experience the height of luxury and sophistication with our Storage Base. Say goodbye to clunky boxsprings and hello to sleek, modern design with the added benefit of spacious storage drawers. Durable and minimalist, this base is the perfect addition to elevate your bedroom to the next level.</p>",Malouf,Furniture > Beds & Accessories > Beds & Bed Frames,Base,"Base, Furniture, Storage Base",0.0,active
storage-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
storage-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
storage-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
storage-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
storage-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
storage-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
storage-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
storage-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
storage-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
platform-base,Platform Base,"<p data-mce-fragment=""1"">Introducing the Platform Base - a modern and sleek alternative to traditional boxsprings. With its minimalist design and easy assembly, this base elevates your bedroom to new levels of sophistication and elegance. Say goodbye to clunky boxsprings and hello to a more refined sleeping experience.</p>",Malouf,Furniture > Beds & Accessories > Beds & Bed Frames,Base,"Base, Furniture, Platform Base",0.0,active
platform-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
platform-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
platform-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
platform-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
platform-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
platform-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
platform-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
platform-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
highrise-bed-base,Highrise Bed Base,"<p data-mce-fragment=""1"">Introducing our Highrise Bed Base - the perfect solution for a clutter-free bedroom. This luxurious bed base not only provides ample under-bed storage but also eliminates the need for a bulky boxspring. Transport and shipping are a breeze, making this a convenient and sophisticated choice for your bedroom.</p>",Malouf,Furniture > Beds & Accessories > Beds & Bed Frames,Base,Base,0.0,active
highrise-bed-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
highrise-bed-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
highrise-bed-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
highrise-bed-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
essentials-motion-adjustable-base,Premium Motion Adjustable Base,"<h3>Elevate Your Sleep with the Premium Motion Adjustable Base</h3>
<p><strong>Transform your sleep experience with MySnoozePod's Premium Motion Adjustable Base</strong>, designed to take relaxation and comfort to the next level. With advanced features and customizable options, this adjustable bed base ensures you find the perfect position for restful sleep and ultimate relaxation.</p>
<!---->",Malouf,Furniture > Beds & Accessories > Beds & Bed Frames,Base,"Base, Motion Base",0.0,active
essentials-motion-adjustable-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
essentials-motion-adjustable-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
essentials-motion-adjustable-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
essentials-motion-adjustable-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
essentials-motion-adjustable-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
essentials-motion-adjustable-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
essentials-motion-adjustable-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
essentials-motion-adjustable-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
essentials-motion-adjustable-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
essentials-motion-adjustable-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
essentials-motion-adjustable-base,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
12-dual-comfort-hybrid,"12"" Dual Comfort Hybrid Mattress","<h3>Discover Unmatched Comfort with the 12"" Dual Comfort Hybrid Mattress</h3>
<p><strong>Experience individualized comfort with MySnoozePod's 12"" Dual Comfort Hybrid Mattress</strong>, featuring a unique interchangeable, modular design that lets you choose the firmness for each side of the bed. Our enhanced Ver-Tex™ cooling cover and superior airflow features ensure a breathable and cool sleeping experience throughout every layer.</p>
<!---->",Bed Gear,Furniture > Beds & Accessories > Mattresses,Mattress,"Dual Comfort Mattress, Hybrid Mattress",0.0,active
12-dual-comfort-hybrid,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
12-dual-comfort-hybrid,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
12-dual-comfort-hybrid,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
12-dual-comfort-hybrid,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
12-dual-comfort-hybrid,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
14-hybrid,"14"" Hybrid Mattress","<h3>Experience Unmatched Cool Comfort with the 14"" Hybrid Mattress</h3>
<p><strong>Introducing MySnoozePod's 14"" Hybrid Mattress</strong>, the ultimate solution for back and side sleepers who crave a temperature-controlled sleep environment with premium comfort layers. Engineered for superior cooling and support, this mattress promises a restful and rejuvenating sleep experience every night.</p>
<!---->",Malouf,Furniture > Beds & Accessories > Mattresses,Mattress,"Hybrid Mattress, Mattress",0.0,active
14-hybrid,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
14-hybrid,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
14-hybrid,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
14-hybrid,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
